Camera_X,Camera_Y,Lidar_X,Lidar_Y,Fused_X,Fused_Y
0.22648917506734295,-0.09010740674555993,0.22358836657577721,0.15937942820062984,0.2968680006685652,0.25151789158626486
0.2882368536677794,-0.0298839873112837,0.285140885321743,0.22461755173351966,0.36362822952005497,0.32394106220653335
0.3554621968641832,0.04142446849569659,0.350764096344088,0.2957354984454399,0.43887778284130424,0.40574261249986326
0.43743971471658294,0.129385706870554,0.4264787237952074,0.3784085856183668,0.5208997893933996,0.49468435427160723
0.537242005432386,0.2374509863319223,0.5211924587900906,0.4811742278673292,0.607114916861512,0.5878247061393284
0.6520696160987705,0.360664190254734,0.6209875432239763,0.5896764142438491,0.6952982326352293,0.6829234188027797
0.7560322715127232,0.47216104262368597,0.7252076032470403,0.7022995384604669,0.7807389370652097,0.7746732906534839
0.86788644899247,0.5926986609368111,0.8313613354491597,0.816499823689129,0.861836046031835,0.861418986571084
0.9810143383270533,0.7155047787926585,0.938469417311625,0.9318806651890698,0.9393653016496211,0.9437761593790791
1.0982689026536583,0.8421239909984805,1.0345847013677845,1.0345399086555145,1.0133372595479422,1.021651107933719
1.2087358927372078,0.9610634250847229,1.1249910218870993,1.1307868231550673,1.0877601920773965,1.0997857930794601
1.3087843448667402,1.0680337250901328,1.2142643799003963,1.2247812835344238,1.1639831849850166,1.179595727629811
1.4002433812674464,1.1647522736900795,1.2993492193523777,1.3134440000761747,1.2416786060183556,1.2609264988577067
1.4887813577027948,1.2580855225058156,1.3909181673599151,1.4096117821830179,1.3209632443570536,1.3439697480069515
1.5858916385027055,1.3601578498668412,1.4853860428249792,1.5083909132739863,1.40200047514133,1.428664189569308
1.6795519175418612,1.4581478756959152,1.5798892627887746,1.6073412047209754,1.4830748431076475,1.5131234423940318
1.774998933400385,1.5582135675616804,1.676049298957847,1.7081037091480449,1.5661347145370554,1.5993657523527902
1.867079106771329,1.6544676346566292,1.7754668373064817,1.8117078376019866,1.6522435835106246,1.6883839466697688
1.9681005721372373,1.7594397772785084,1.8717150930055702,1.9115283329069832,1.738235260962211,1.7767928721356416
2.069816196794123,1.865082517528733,1.9742365792183085,2.017646335088042,1.8241705977590226,1.8646776345195804
2.1624165201135783,1.960763435295972,2.081943854959628,2.1285261026071,1.9077394840978201,1.9498541151605826
2.2537653913164517,2.0549179916684386,2.1830669397183886,2.231809198998088,1.9877182652511123,2.031124388414825
2.347416957036146,2.150903697655878,2.284798433885129,2.3352666137102185,2.065318345081071,2.1097322614256746
2.440776423324101,2.246826281598373,2.3809905211552937,2.433099918249612,2.143778257562151,2.1889803845112694
2.531067826278523,2.339138918321455,2.4719399482177473,2.525278701148035,2.223512323844588,2.269341666588684
2.625909603845666,2.435373807877556,2.5623235776484297,2.616502830154696,2.3061339868856603,2.352196351878694
2.727706057636398,2.5389130105941424,2.659709748979156,2.714591413851514,2.39202683999718,2.4379563509931783
2.825613086861581,2.637439547648074,2.757248945777825,2.812752399179551,2.4817445050597624,2.5272031088131395
2.920244179304897,2.7318529815388213,2.8599512014416204,2.915124020315397,2.57266713953167,2.617503919479154
3.01830234115363,2.8288365159006714,2.9667391044482936,3.021275996559803,2.660874839173336,2.704886778971541
3.1187285996793106,2.9279060949814424,3.0792841213999234,3.1328992069255954,2.7490400802973776,2.7917855799351243
3.2237251570331953,3.031532680712952,3.187782131705853,3.2406291366552304,2.8372767463395863,2.878525526821482
3.333678576930493,3.1397770311377258,3.2872942611894955,3.3388698725508674,2.924512228504949,2.963856550877912
3.4336417872232254,3.238095727706051,3.3940030202372946,3.4433583744631973,3.012669142114491,3.049582882800404
3.5375769723098935,3.3400340393954204,3.501032652080298,3.5484037897652287,3.101423669828161,3.1354487433844946
3.647808740661754,3.4478403348503974,3.6034749498949457,3.6480654337264156,3.187949605599428,3.2187448183357805
3.7614179816628788,3.5584004593599152,3.7101544263615804,3.751106989857236,3.2733964064279633,3.3006171924641903
3.8706242046767585,3.6642472652541587,3.8176571068591683,3.8545836403668847,3.3559834472751877,3.379505582086022
3.98003908208234,3.7707824085845942,3.916904255851143,3.9497029736998712,3.436802280708277,3.4567131998390757
4.08137647970253,3.868891938736934,4.01764414741909,4.045769062620079,3.5188970288144894,3.535153894372702
4.184262957158863,3.9677391081360898,4.11263206526397,4.136268996288315,3.6026928011383386,3.615153677792728
4.282607526743181,4.062442536002532,4.207962247587926,4.227531815875757,3.68660707145029,3.6948234328341174
4.383149132121936,4.158461460911207,4.309355168079564,4.32445735435157,3.771732040849004,3.775274220394558
4.480765773109111,4.2513593778282,4.412556158877245,4.422809642016746,3.85950771632011,3.857799318435138
4.579419557844414,4.344371246283137,4.511638624007172,4.5160825751114375,3.9493565075766393,3.9417535471207765
4.677370471424857,4.436254134368783,4.615011820040852,4.613372267339968,4.04115062802638,4.027110019756762
4.773565135639086,4.526601089631126,4.724703253084601,4.716037251729285,4.13145024871927,4.110762814975782
4.866361757711451,4.613847797437969,4.834741572176563,4.81820717532915,4.2193776205743445,4.191958416971974
4.967512645623978,4.708530850154892,4.946106976135302,4.921251081916692,4.304031156288261,4.269849122163222
5.06763905201058,4.801808992512308,5.050253576710637,5.017447009379442,4.386032578795571,4.345001295243595
5.174160493844162,4.900285931163339,5.151967923272345,5.111115508694145,4.673340865266584,4.6213143680497595
5.276726418532232,4.995389791997739,5.248991085944345,5.199999156497756,4.936968852164709,4.834487964906821
5.38312188261851,5.0931425872804565,5.344620215304269,5.287255398398542,4.934542358535741,4.834230280430327
5.488634441992124,5.190249559558964,5.444818084926714,5.378631034107707,4.9239846106659275,4.826003675515836
5.598243824434126,5.290477824076637,5.538416644752755,5.464097427814826,4.907924183785152,4.8122794728148515
5.698711487843255,5.381607638697271,5.629884781401458,5.547105621277703,4.9357162156837795,4.841704697015601
5.795372422110361,5.469384053466441,5.715634601251449,5.624259588122774,5.01600550961376,4.912785664365821
5.897847919382114,5.5620826797317235,5.807972511857857,5.706487315863176,5.096887637440095,4.984413235900644
5.997631251511528,5.652019742981726,5.907350457860174,5.794850366527166,5.177658896230673,5.055895729047641
6.093805963072427,5.7382317768755415,6.0007682437953065,5.877513615817163,5.259652838114126,5.128309011259883
6.182945513196474,5.817319915025681,6.0981002993399605,5.963401759489615,5.36190775914853,5.144552910267187
6.278243782384431,5.901522345807481,6.195490064062022,6.049822355893448,5.441397102352977,5.2326621594370595
6.3678209890820705,5.980589140134017,6.292037810283462,6.135222143857891,5.522561406888872,5.32204850904588
6.459269062090209,6.061470701543803,6.391867052417037,6.223099351501399,5.605396786961244,5.412840395327391
6.550248290465567,6.141476672726111,6.490608468131587,6.309670082056572,5.689067449421626,5.504436273196992
6.648144170598866,6.227466918214458,6.595186762524352,6.400965758175774,5.777954051388072,5.582042278636458
6.739229807773698,6.306947419078508,6.700121238137537,6.492571791029537,5.864007293089331,5.657030343567639
6.8361718188043765,6.39105117710805,6.807140772545355,6.586113575580922,5.948234149228776,5.730226307002904
6.926943467031798,6.469153071831061,6.913457777382324,6.679272106438224,6.028704221842449,5.725254220440747
7.0232505482880745,6.552100325942785,7.019862555221137,6.771873149947736,6.106121790809943,5.736264347490993
7.125715138104363,6.640500264480652,7.1175560911593125,6.856768969380292,6.183906733215955,5.8411182198273774
7.220050839098986,6.721951939245086,7.216451549096201,6.942457562353985,6.260297753872141,5.944542581044439
7.307541600970777,6.797719976654443,7.309522558068096,7.023446402261086,6.336377523001328,6.047373302627419
7.396931622453703,6.875139436419759,7.399656400935568,7.101573044176015,6.412007127443215,6.130848044195545
7.495084861844849,6.959949348180533,7.492297811052445,7.1816701963625755,6.489052711581655,6.196674182194348
7.587305578975846,7.03965590155918,7.581813611910864,7.258619415742553,6.567868192759418,6.264150061652341
7.676333805061114,7.116402413737711,7.67222308293492,7.335884128691708,6.649644557295605,6.334542510380973
7.769368282646606,7.1960536908966395,7.76204687870822,7.412525748870471,6.732124181650898,6.405957459780561
7.865714183578081,7.278554298273971,7.857561303680149,7.494080173271407,6.813673735340258,6.476846853409944
7.959764313529575,7.358784791840626,7.954171458403713,7.577117528455611,6.89591194764375,6.548428323310247
8.057106706068172,7.441854982487705,8.05611779126699,7.665466371429686,6.978659304825606,6.62065976331622
8.149243198324745,7.520847060556064,8.154195124898528,7.75092053175803,7.059600327839925,6.691336322023293
8.235244535739438,7.5945724989324415,8.249450072078455,7.8339471359036965,7.1402548298214255,6.761664139653229
8.326532777739938,7.672410291806058,8.34948224423653,7.920984079834777,7.219886941666843,6.831103207521668
8.41277963127983,7.746085963827312,8.449832942476185,8.00889496905283,7.29875109306146,6.899830611732411
8.50753714068636,7.827079108901146,8.542858454566078,8.09010101208566,7.379464290229256,6.970067261726143
8.608778866291674,7.913708205918867,8.639167218470535,8.173852945239137,7.4628686371688495,7.042414082501731
8.713299168040884,8.003385383667455,8.733538236066966,8.25617088615953,7.54719193521954,7.1154365559064985
8.811850857254475,8.088064604755834,8.827255038895057,8.33783879284426,7.633112617995374,7.189835391129934
8.905290083445104,8.168558545326038,8.927141601661923,8.424589345941468,7.717867295296871,7.263384472272607
8.99231664593743,8.243802207058744,9.031262407342858,8.514523569617268,7.80077531280508,7.335449396515674
9.07699448729487,8.317084132805327,9.132035057076186,8.601712301051744,7.88135849969158,7.405727347590129
9.161360668316554,8.390134786797404,9.236437508925338,8.692214756981153,7.958660701985519,7.473176637246243
9.250135580378014,8.467595481530132,9.335245261799185,8.778266884129463,8.031905352537445,7.537285491261239
9.34289288222148,8.54910914858173,9.431747275337177,8.862246719741707,8.103264017022994,7.600040110837942
9.440690931564834,8.634850705186214,9.52491424153331,8.943832145990935,8.173191246590147,7.661772140236359
9.537843166283183,8.719956049751262,9.613319649656184,9.020900750619932,8.24426471167395,7.724813508872375
9.640411783555708,8.809621875056887,9.695402856555702,9.093080025501251,8.317052373561763,7.7895199607663645
9.741661631977069,8.89828194495798,9.779800717322509,9.16773239812754,8.389584769155354,7.854086964706466
9.840467798394384,8.984816209909633,9.862532235805348,9.241044950337612,8.463465868717982,7.91998171385673
9.943339633741221,9.074899231722602,9.950365461261056,9.319264769417282,8.915484937314574,8.289176130341009
10.048256839705905,9.167003481754948,10.039754579975348,9.398836526896986,9.294630072884067,8.611336995550127
10.14666568166429,9.253691645849422,10.125078934415255,9.474858522483247,9.211695594482585,8.55307167974231
10.23785872997814,9.333827502407528,10.2154328581479,9.555611729232005,9.11959519534893,8.486791557385049
10.33445017028163,9.41916097638338,10.310096597201264,9.640788515600901,9.01881839748362,8.41289441262107
10.426189351875646,9.50082653456767,10.408594193111249,9.729064985308518,9.00467772033392,8.407872107514809
10.523115068170897,9.587616324373906,10.504726935628112,9.815587241364463,9.081716754166393,8.4779575733203
10.622313194248584,9.676828326949394,10.592715473922247,9.89530242650361,9.158362137294999,8.547863892627111
10.7222348810522,9.766867152331757,10.682206649394791,9.976438763514205,9.235796661364866,8.618750231252724
10.818416348121858,9.853698907969102,10.772946441796615,10.058860772223953,9.314994211521126,8.69146757376695
10.906552634866944,9.93402254985626,10.866642201100182,10.144222888385796,9.393234668123268,8.763733348478876
10.994763499258255,10.015133821468845,10.959074055194113,10.228352413231772,9.471223535051339,8.836007617329054
11.079051007249685,10.092269134629586,11.049486175707663,10.311079030150896,9.547876623367442,8.907091147186225
11.168180126528307,10.17399465509087,11.143666609479567,10.397670622259918,9.6226566243966,8.976620030810796
11.255249316594465,10.253721454563586,11.241620379929794,10.487850154858654,9.69826673380718,9.047114968365399
11.34481771131789,10.335532659597668,11.332501976878971,10.572406199630617,9.775926173898823,9.119819570359125
11.435616908205802,10.41889921646302,11.425106378735382,10.658445054691065,9.855639320617845,9.194785765274496
11.520595889842157,10.497204200496538,11.515015723569684,10.741724710977644,9.935096899225526,9.26977725284223
11.607218011318713,10.57794188279811,11.602250048205331,10.8230878299364,10.01188069760019,9.342551374438663
11.691477309996996,10.656539030733754,11.694890563106489,10.909786999578518,10.087023707026471,9.41415064233622
11.778085289374456,10.737974925985567,11.791617859275352,11.000741954511035,10.15982552655286,9.483912273222042
11.85943788273278,10.81486726119552,11.889388968762132,11.093081267745259,10.231052471864011,9.552498780409397
11.938465076786201,10.890304575642284,11.982217800821669,11.180996064684669,10.29994979468215,9.619173282218739
12.014386830206588,10.962714877681496,12.069211677457947,11.26384033088286,10.365657176700491,9.68316062137843
12.096545252504086,11.041594707417191,12.157883874676655,11.348839331437967,10.430785642524427,9.747010646929851
12.174093165235812,11.116084935498009,12.242447192321515,11.430366763961699,10.49440452734385,9.809767153427064
12.250364596234526,11.189481906973144,12.326000837156867,11.511172998097114,10.557984810245593,9.872732434983297
12.33487938063131,11.27129437311242,12.404978011544443,11.587997862129159,10.622438908747803,9.936849455864962
12.42173157384449,11.355867426184785,12.479377545783214,11.660999152686363,10.689260829902512,10.003584320969209
12.505739987046407,11.43836099584109,12.55801925529173,11.738628362690408,10.7592103849847,10.073588901766753
12.586483883654912,11.518000083021677,12.632396671138963,11.812422725898053,10.830907588280901,10.145517818616725
12.67294900521759,11.602954703594321,12.708880159967782,11.888359665332008,10.902768727132528,10.217959079140957
12.755227474462036,11.684869841860989,12.787469536027823,11.966895306527794,10.97415575288564,10.290233929515068
12.831954100245117,11.761329168576813,12.871575386175225,12.051200085479708,11.046080132108882,10.36347956093507
12.916239273545829,11.846354295720486,12.959320090034755,12.139123695583136,11.117169071079593,10.436340372699032
12.994407292476353,11.92567186084792,13.046278673557968,12.226555191992071,11.186407118285052,10.507716957002232
13.077836139576123,12.01031181806524,13.13111868132226,12.312636643976276,11.255917660279541,10.579628092711909
13.162454475088438,12.0964981000968,13.215612756200604,12.39857419673259,11.327015160083672,10.653449771517995
13.242893299023642,12.17869793213165,13.303229480666923,12.488321615609703,11.396955257051497,10.726138117116905
13.328538750346588,12.26626700275822,13.386707781300778,12.574469987068095,11.46636735530593,10.79835632611524
13.413108555692329,12.35404924471519,13.466278497669958,12.657008925833189,11.535721153822777,10.870926985541033
13.495580495060127,12.44009275833837,13.550883563657015,12.744700996462313,11.606877124855345,10.94604529592448
13.57232571389738,12.520579861681886,13.639448322153171,12.836947691602365,11.678138704742258,11.021661317309459
13.643607923901195,12.595374506805827,13.720040900906259,12.92071407830789,11.74940088324666,11.097545070925976
13.720259777851641,12.676040473301242,13.801794781671175,13.005868784545223,11.819016907913362,11.171844587956672
13.79156087050039,12.751676508148945,13.885499461043318,13.09413803190738,11.885377066709058,11.242825566452298
13.86132152962218,12.82565029757146,13.974544262380554,13.189118062600897,11.952050944740083,11.314565880971006
13.937693911796718,12.907485514442042,14.05863415452029,13.27864945505047,12.019461817578673,11.387307866493828
14.013692948790966,12.98913330306966,14.143284258564412,13.368934164928552,12.085434213039406,11.458712037182883
14.085628077809112,13.066174696255942,14.223732498459755,13.45496159337161,12.152737800053469,11.531929700317749
14.159424157778167,13.145443423039783,14.298551507291775,13.53524076088088,12.221646601078092,11.607289129883851
14.238116761978059,13.230787931625374,14.38049174483929,13.624042832385566,12.29210047943596,11.684579078526722
14.320577769914113,13.321236237616388,14.463160710220155,13.713387468715533,12.362340938247465,11.761819831998535
14.404795465406082,13.414138377304491,14.538826915057296,13.795498997802465,12.43231205023125,11.838915463292727
14.482387870337876,13.499985430580832,14.62158250389047,13.88605803713434,12.501529741235895,11.91530502546178
14.556706126018696,13.582447471396664,14.707141919327864,13.980169008271275,12.570035044250384,11.991140803091682
14.6272061869624,13.660625845254307,14.79342624278391,14.074975301471124,13.373779186647003,12.74246669485211
14.704468467123545,13.746260952564512,14.875354225416405,14.165225102463081,13.280149598147649,12.674772324027122
14.7800427423536,13.830924566032925,14.95868035758218,14.257222525596921,13.180374085433932,12.600558500640693
14.852573064877259,13.91286006988947,15.040701117703174,14.347901587705008,13.076334812055812,12.521854620750549
14.931108364052703,14.001206960040276,15.12195995570951,14.438178200453201,12.969073213408663,12.43980996651835
15.006777017646195,14.086722948432893,15.199994546873494,14.525813976448374,13.04087802004559,12.521345992541002
15.07861367214076,14.167642110644282,15.273528874744969,14.608288729717662,13.112312854281885,12.602775307122464
15.14811638652841,14.246231387060632,15.35111391746231,14.695723878503234,13.184806801420796,12.685674993917344
15.218786020532903,14.326172844380608,15.43083804407959,14.785847620448381,13.257223395235835,12.768704366784451
15.298085713519331,14.41546074433423,15.515618115974965,14.881903051654794,13.329036632091379,12.85101113087905
15.383925506307502,14.51232932573618,15.604393735304894,14.982841027772777,13.398453460260614,12.930557602060937
15.466162518602573,14.605208942238722,15.690280206889074,15.080477081888779,13.46447639578883,13.006394241328746
15.5456888063353,14.695543776571654,15.773965083196849,15.176346177491439,13.457983612375166,12.926705135497766
15.630893258642592,14.79284496072581,15.862914960551919,15.278369131644332,13.538446857144226,13.037913156843857
15.717470548457621,14.892356944525263,15.949507785198646,15.377873580750837,13.618991051887123,13.149279410514449
15.802467087921482,14.989950355328451,16.033981479901396,15.474470184047822,13.70024924161903,13.261409270507492
15.882751612094424,15.082628358764463,16.112738436350327,15.56471161325044,13.783623529688256,13.376123013812148
15.96606774026854,15.179570401034997,16.187279645532033,15.650705775979429,13.85008482269707,13.45328497396479
16.051455015713525,15.278566781637254,16.25976303807977,15.734994222043344,13.915760912743558,13.529714551592718
16.131292690250866,15.371106631526175,16.337052828042918,15.824769423725396,13.980395690661817,13.604953400763245
16.216287886787548,15.469592502017345,16.413062810211503,15.912817552973728,14.042819095688543,13.677568571918306
16.297533396093215,15.563689153739725,16.490279672269597,16.00212820855815,14.105725564183718,13.750617227605556
16.37854160811012,15.65814458871891,16.572359550224032,16.097712970140993,14.125165100901459,13.700933863064876
16.463803786982034,15.757477915108115,16.651993951115145,16.190171111196737,14.19759233404247,13.802908446523576
16.551480853796004,15.859088244391614,16.728380459340368,16.279330761955116,14.270075541700441,13.904726249610107
16.64138708936535,15.962902395306081,16.804095001388383,16.36739724586715,14.342059307991383,14.00580402769079
16.73019322696088,16.065615102841395,16.87593396823985,16.450866314115903,14.414459324520674,14.10721757486324
16.811873927306628,16.160442481591094,16.95327255737271,16.540451329587125,14.479149220131626,14.181617369071851
16.898569857040698,16.260893885865933,17.0263321132549,16.62505438748898,14.544911639824624,14.257219955756145
16.987267889259748,16.364291790776495,17.09961896007018,16.709938105821788,14.613090723833501,14.335509396248078
17.07804846077557,16.47004202926639,17.17366738595126,16.795104344697325,14.684622546307544,14.417797350827026
17.17260162455749,16.580219997593446,17.24660676464811,16.87895022032898,14.755906387501549,14.499978435150016
17.261955914651455,16.684726511609856,17.321185443113126,16.964579326927137,14.817517839515684,14.49937803886598
17.345486610257684,16.78112329403024,17.403776104794517,17.059694622667347,14.891974502769864,14.603189586447751
17.43261601614566,16.881612155317683,17.483023625325103,17.15073165723176,14.966582334281913,14.707133737130672
17.525437294115267,16.988411227185985,17.567591637506954,17.247675653782597,15.041789673149125,14.811745252227785
17.619730549365258,17.096322947140546,17.65786688060795,17.35181774147344,15.117480860358029,14.916840214363681
17.710121689921877,17.19950698648196,17.741295455182243,17.44830766480465,15.188713480964774,14.998835182936634
17.79674233758338,17.29783721780188,17.827615740148214,17.54797039312317,15.256966195679563,15.077164017691905
17.879564034443153,17.392338013104013,17.913595812952163,17.646940380329053,15.323479886079445,15.152934366543484
17.966539793416413,17.491828906551493,18.00054904544499,17.74715321676466,15.391372055424423,15.229782729356813
18.050185404606022,17.587110349335763,18.088012889128454,17.847983368443156,15.459144192054653,15.306307789046087
18.12910018279656,17.677114527783157,18.1761395800303,17.9493484263531,15.528087979240153,15.384117267669357
18.209287113821034,17.768425238499777,18.25765200920126,18.043127367149214,15.587867200668025,15.377969662146262
18.287665982045663,17.857692899986244,18.334752285042228,18.13120763147653,15.654145293066028,15.397349576799401
18.366963771938956,17.94746427960356,18.41310116275569,18.219568052818097,15.726696449063544,15.516011737231864
18.454879458812446,18.046635047478055,18.498496666315535,18.31568888010358,15.800944828393382,15.636377003091043
18.54169309950129,18.144944143953424,18.578726884803558,18.406306898997475,15.87666733494807,15.758293533396776
18.628099717099,18.242079305685206,18.662500354432172,18.500943856009155,15.950775487464643,15.859768479245375
18.71702346550234,18.342237629341362,18.749535152320856,18.599087825105986,16.023125197377492,15.940574050997014
18.812444071889168,18.449265329472162,18.830470873563815,18.6903832034013,16.094817599653933,16.02032037802865
18.905478365756824,18.553941539275232,18.909695497855836,18.77964178148987,16.166668735994556,16.099930209286992
18.990910979156265,18.649921316616947,18.997514544295527,18.87806999036094,16.23994131985755,16.18074866729695
19.07446366778473,18.743448730902962,19.08567763899508,18.9769918112547,16.314541752775327,16.262426229425206
19.164019320741673,18.843855057167836,19.17301217557515,19.074533577355524,16.390462337734608,16.34500824301222
19.26094254287968,18.951717447050427,19.257894183509332,19.169022474272715,16.46784826218235,16.42893848403437
19.35015795512019,19.051505856959622,19.34297765484107,19.26319913558848,17.245950162968633,17.21342295757617
19.445865311476133,19.15751916917803,19.42981825265712,19.3590731229719,17.182161187070392,17.157375443471114
19.544828945299045,19.266114765136308,19.52010537285253,19.458208808285725,17.80379167660383,17.750240150875655
19.643546723125745,19.374256920094084,19.610850658461572,19.556697448611,17.5546918458291,17.515952081825596
19.737664112569828,19.47649590544049,19.703038739463228,19.656321671994657,17.2983597656564,17.27350545196856
19.83418987961028,19.581139057339378,19.797437271153644,19.75863525010302,17.20668433800767,17.194765081814417
19.923833950208152,19.677787771503276,19.892004897993836,19.859988747790666,17.112881684045703,17.113755821171022
20.007906757310064,19.768687118710865,19.98996519898904,19.964517487593103,17.189958331529645,17.194562157054307
20.097714526347456,19.865059625644644,20.083367414681764,20.06378130789958,17.26742613579057,17.27560683838377
